,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.02057635225355625,0.013667312450706959,0.014276656322181225,0.02344531938433647,0.020806360989809036,0.01874130219221115,0.016139434650540352,0.0185343436896801,0.01472300011664629,0.012955893762409687,0.01354561559855938,0.015001226216554642,0.01369580626487732,0.017024561762809753,0.02098233997821808,0.01838528737425804,0.01952749863266945,0.012020666152238846,0.01710296981036663,0.016498222947120667
1,0.1299339085817337,0.07638219743967056,0.18350160121917725,0.17208531498908997,0.20140311121940613,0.16792351007461548,0.15749414265155792,0.20418626070022583,0.14214853942394257,0.18719474971294403,0.1676674336194992,0.18276381492614746,0.21170589327812195,0.23021872341632843,0.17962080240249634,0.20518240332603455,0.17336063086986542,0.21301154792308807,0.14313483238220215,0.16498510539531708
2,0.19308803975582123,0.2723008394241333,0.10335326194763184,0.30011042952537537,0.24456723034381866,0.2783960998058319,0.2679949700832367,0.32878023386001587,0.27085167169570923,0.22750224173069,0.22810569405555725,0.23831526935100555,0.26793962717056274,0.21585242450237274,0.21758262813091278,0.24893487989902496,0.2703202962875366,0.265367716550827,0.2046210765838623,0.2606894075870514
3,0.26231107115745544,0.3812675476074219,0.2661702632904053,0.14312489330768585,0.3006533980369568,0.28422820568084717,0.30617931485176086,0.36048486828804016,0.31041204929351807,0.31149065494537354,0.31074193120002747,0.3133160173892975,0.2768206298351288,0.28972363471984863,0.24897508323192596,0.32673925161361694,0.3010272681713104,0.32776427268981934,0.2984605133533478,0.26298022270202637
4,0.28925836086273193,0.3215309679508209,0.29796963930130005,0.3161356449127197,0.12133940309286118,0.37420782446861267,0.31084880232810974,0.2787960171699524,0.2800538241863251,0.21235211193561554,0.34388816356658936,0.2663614749908447,0.30290982127189636,0.3907605707645416,0.3063654899597168,0.30330437421798706,0.26279282569885254,0.28486159443855286,0.18090936541557312,0.3844356834888458
5,0.1741858422756195,0.25987812876701355,0.23720860481262207,0.2783403992652893,0.3015083074569702,0.1252819001674652,0.26949581503868103,0.267556756734848,0.27856186032295227,0.2553494870662689,0.22784434258937836,0.2451993227005005,0.30967381596565247,0.27093586325645447,0.28657248616218567,0.25568559765815735,0.23441490530967712,0.23497164249420166,0.25386539101600647,0.2627018988132477
6,0.19558963179588318,0.280537873506546,0.2493361532688141,0.24467061460018158,0.2978983223438263,0.22739119827747345,0.08783622086048126,0.26025259494781494,0.22379519045352936,0.22190125286579132,0.23100805282592773,0.24779245257377625,0.2402525246143341,0.2739921510219574,0.2681705057621002,0.2645028531551361,0.2418690323829651,0.2011905163526535,0.2967284917831421,0.2780285179615021
7,0.22494882345199585,0.33536452054977417,0.2588016092777252,0.33246496319770813,0.31948763132095337,0.27358224987983704,0.32555678486824036,0.13884863257408142,0.29859814047813416,0.27734050154685974,0.27821603417396545,0.276689738035202,0.3368279039859772,0.3898226320743561,0.29737210273742676,0.3460097908973694,0.30417993664741516,0.3528885543346405,0.31260043382644653,0.34479042887687683
8,0.21289469301700592,0.3218584358692169,0.284648060798645,0.35901370644569397,0.23134182393550873,0.3206043243408203,0.3473963141441345,0.24882039427757263,0.10628720372915268,0.3305513858795166,0.2687101364135742,0.3033738136291504,0.3180831968784332,0.2743763029575348,0.22427070140838623,0.29377052187919617,0.34574267268180847,0.28073394298553467,0.24588172137737274,0.2600473463535309
9,0.22427202761173248,0.2796381115913391,0.22461968660354614,0.30765050649642944,0.23780189454555511,0.2102256864309311,0.27409565448760986,0.27006298303604126,0.3067671060562134,0.11515577882528305,0.21517494320869446,0.21868658065795898,0.2645454704761505,0.25702565908432007,0.3343765139579773,0.30328094959259033,0.26879847049713135,0.3118201494216919,0.26968199014663696,0.24802039563655853
