,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.000372410926502198,7.410276884911582e-05,0.00012202184734633192,9.364695870317519e-05,0.0001173965138150379,9.57342199399136e-05,0.0001184058201033622,0.00013221123663242906,0.0001819202007027343,0.00010563942487351596,0.00010939105413854122,0.00014526605082210153,8.075780351646245e-05,0.00018733918841462582,0.00015051726950332522,0.0001305885089095682,9.134289575740695e-05,9.452253289055079e-05,7.691918290220201e-05,0.0001406498340656981,4.991412424715236e-05,0.0002100139536196366,0.00010860442853299901,0.00011375230678822845,0.00016012886771932244,7.767228089505807e-05,9.11997994990088e-05,7.700311107328162e-05,0.0001371029793517664,6.581732304766774e-05
1,0.06353745609521866,0.041591521352529526,0.15719746053218842,0.12958399951457977,0.14849242568016052,0.126487597823143,0.11212610453367233,0.09068272262811661,0.1523038148880005,0.11251309514045715,0.14223244786262512,0.1562868356704712,0.10487863421440125,0.16632582247257233,0.14223721623420715,0.16735786199569702,0.10230857878923416,0.12824305891990662,0.10436111688613892,0.13952431082725525,0.14838753640651703,0.1791694462299347,0.12662075459957123,0.07955382764339447,0.07850116491317749,0.16000384092330933,0.13798151910305023,0.13521921634674072,0.09599931538105011,0.19136570394039154
2,0.12671035528182983,0.23758277297019958,0.03865200653672218,0.21021176874637604,0.17972658574581146,0.261892169713974,0.21294008195400238,0.24834805727005005,0.30459150671958923,0.2095036506652832,0.20001918077468872,0.17928384244441986,0.18243739008903503,0.26326048374176025,0.20143325626850128,0.20746108889579773,0.23719722032546997,0.21482928097248077,0.18065853416919708,0.27145758271217346,0.17189477384090424,0.23643437027931213,0.2781950831413269,0.32184213399887085,0.2161591500043869,0.2632873058319092,0.24300061166286469,0.24555322527885437,0.2678707540035248,0.2907518744468689
3,0.23552705347537994,0.2069689780473709,0.2539058029651642,0.06962767243385315,0.31363290548324585,0.29697519540786743,0.25023967027664185,0.2542506754398346,0.3164660632610321,0.19796034693717957,0.19791671633720398,0.21283850073814392,0.27043333649635315,0.28323647379875183,0.19072797894477844,0.2573964297771454,0.2549116909503937,0.23060964047908783,0.285952091217041,0.22964918613433838,0.23770010471343994,0.20951305329799652,0.25397393107414246,0.19102823734283447,0.20097942650318146,0.30102747678756714,0.31798362731933594,0.28505977988243103,0.2754477858543396,0.2368449717760086
4,0.22745342552661896,0.49191802740097046,0.3423651158809662,0.3856361210346222,0.09359657019376755,0.33507636189460754,0.3431400656700134,0.39440879225730896,0.4138973653316498,0.3728751838207245,0.39508122205734253,0.37378185987472534,0.40364888310432434,0.35558903217315674,0.4134599268436432,0.3737976849079132,0.29608115553855896,0.39111971855163574,0.2883622348308563,0.3691721558570862,0.278768926858902,0.43022647500038147,0.3932490348815918,0.3689216673374176,0.25352585315704346,0.3713085353374481,0.3221568465232849,0.30992618203163147,0.4003993570804596,0.4632575511932373
5,0.22985093295574188,0.3868856132030487,0.28814682364463806,0.28237074613571167,0.24800673127174377,0.10108190029859543,0.2552642822265625,0.32190611958503723,0.32170015573501587,0.29171931743621826,0.24358141422271729,0.34476998448371887,0.33595097064971924,0.3117910623550415,0.3259292542934418,0.32680150866508484,0.30574721097946167,0.40024784207344055,0.3297339677810669,0.27317774295806885,0.32299336791038513,0.33077317476272583,0.38691064715385437,0.36193403601646423,0.2599179744720459,0.3550496995449066,0.3653110861778259,0.2842998802661896,0.39232808351516724,0.3415970504283905
6,0.21248288452625275,0.2349419891834259,0.3180787265300751,0.24614371359348297,0.2312619388103485,0.2801823019981384,0.09152329713106155,0.2910115718841553,0.34412965178489685,0.29776033759117126,0.2907751500606537,0.2705177664756775,0.37955155968666077,0.2723933756351471,0.22689366340637207,0.2594287395477295,0.2499530017375946,0.25633928179740906,0.31071674823760986,0.3742537200450897,0.2577134668827057,0.32355180382728577,0.19641785323619843,0.20821136236190796,0.2692749500274658,0.3527947962284088,0.24997910857200623,0.33084648847579956,0.30420517921447754,0.3490237295627594
7,0.16735096275806427,0.35376793146133423,0.26166391372680664,0.27309921383857727,0.3283529579639435,0.2913654148578644,0.31455421447753906,0.13394924998283386,0.384895920753479,0.2978825271129608,0.3133373558521271,0.2947148382663727,0.31022608280181885,0.35620662569999695,0.27172234654426575,0.27973321080207825,0.3157505989074707,0.3648805022239685,0.24631623923778534,0.4433552324771881,0.35838112235069275,0.33038216829299927,0.32478198409080505,0.37543749809265137,0.2941422462463379,0.24354662001132965,0.3344450294971466,0.30051368474960327,0.3985491991043091,0.29678741097450256
8,0.20308178663253784,0.2679402828216553,0.3001473844051361,0.21259073913097382,0.2363501638174057,0.3155072331428528,0.2510460317134857,0.3412640690803528,0.15324893593788147,0.30721840262413025,0.312212198972702,0.25561434030532837,0.2902015447616577,0.2686435878276825,0.23968015611171722,0.23997370898723602,0.246461883187294,0.26343193650245667,0.29438236355781555,0.23340632021427155,0.2395842969417572,0.26835769414901733,0.3397872745990753,0.30890998244285583,0.29027295112609863,0.2586974501609802,0.2587842047214508,0.32451331615448,0.35762232542037964,0.29805341362953186
9,0.18941764533519745,0.279723197221756,0.2529605031013489,0.24708706140518188,0.28326094150543213,0.3095936179161072,0.24534280598163605,0.2975243628025055,0.33552980422973633,0.049456577748060226,0.18674005568027496,0.28023818135261536,0.18887558579444885,0.2935638129711151,0.19682283699512482,0.24010536074638367,0.26728254556655884,0.30101853609085083,0.2675419747829437,0.33209964632987976,0.25917747616767883,0.258141428232193,0.2442314177751541,0.2681756913661957,0.29880791902542114,0.2613086402416229,0.2675010859966278,0.27536439895629883,0.32440876960754395,0.29143932461738586
10,0.2325809895992279,0.2828688621520996,0.25972408056259155,0.3651416301727295,0.35158443450927734,0.4180704653263092,0.4054443836212158,0.36207595467567444,0.3649957776069641,0.28423160314559937,0.06284142285585403,0.30874204635620117,0.3473587930202484,0.3294055163860321,0.2823382019996643,0.21978744864463806,0.29420843720436096,0.3377528488636017,0.22913232445716858,0.3355366885662079,0.2830038070678711,0.2619810700416565,0.33063656091690063,0.3026624619960785,0.2694588601589203,0.432680606842041,0.345001757144928,0.3141205906867981,0.37334805727005005,0.34373360872268677
11,0.21197955310344696,0.5158401727676392,0.2895517647266388,0.3392260670661926,0.34859293699264526,0.391924113035202,0.4614555835723877,0.4622184932231903,0.41224393248558044,0.36355701088905334,0.3248024880886078,0.08782298862934113,0.38273870944976807,0.42832550406455994,0.3427133858203888,0.29527518153190613,0.4075818657875061,0.40812861919403076,0.32581987977027893,0.37160640954971313,0.3197171092033386,0.39501243829727173,0.4027528762817383,0.39161092042922974,0.37318557500839233,0.2826198637485504,0.4139796197414398,0.3859998881816864,0.4113313853740692,0.4401664137840271
12,0.22143074870109558,0.39522042870521545,0.29369524121284485,0.2841874063014984,0.3025463819503784,0.3119201958179474,0.23953436315059662,0.2867070734500885,0.36596575379371643,0.3243546187877655,0.32952791452407837,0.3269185721874237,0.06897048652172089,0.2289961576461792,0.28926482796669006,0.3526623547077179,0.27246007323265076,0.3216504752635956,0.32450681924819946,0.3294500708580017,0.28795909881591797,0.29850542545318604,0.30305755138397217,0.3977491557598114,0.3563717305660248,0.4247733950614929,0.3911672532558441,0.31081992387771606,0.3379983901977539,0.3277245759963989
13,0.16448239982128143,0.34559670090675354,0.2818458378314972,0.2772780954837799,0.2887096107006073,0.31316110491752625,0.28847017884254456,0.32037314772605896,0.36467650532722473,0.31023094058036804,0.31053802371025085,0.25380897521972656,0.24221380054950714,0.11138667911291122,0.2570139467716217,0.28510719537734985,0.20141063630580902,0.3371255397796631,0.28036078810691833,0.23010851442813873,0.25271180272102356,0.35850629210472107,0.30139219760894775,0.30381038784980774,0.2942259609699249,0.2792961001396179,0.3406335115432739,0.3195360600948334,0.3010777533054352,0.22634504735469818
14,0.2672935426235199,0.3643125295639038,0.24527688324451447,0.28406867384910583,0.2747429609298706,0.319132000207901,0.30508115887641907,0.39032480120658875,0.3576444685459137,0.3594371974468231,0.3517698645591736,0.29457542300224304,0.2632599472999573,0.3247807025909424,0.1218375489115715,0.3054409921169281,0.29695677757263184,0.23331597447395325,0.3322550654411316,0.43538719415664673,0.47983965277671814,0.4043901860713959,0.3207310438156128,0.2500563859939575,0.29175513982772827,0.44607284665107727,0.30332908034324646,0.3742702305316925,0.4097151458263397,0.35933002829551697
