,0,1,2,3,4,5,6,7,8,9
0,0.0,0.8691320419311523,0.83037269115448,0.8759817481040955,0.8437302112579346,0.8726015686988831,0.8543021082878113,0.8096029758453369,0.8289591073989868,0.8256964087486267
1,0.8691320419311523,0.0,0.6738649606704712,0.760909378528595,0.7187660932540894,0.6993824243545532,0.7355880737304688,0.6777108907699585,0.656481146812439,0.6883724927902222
2,0.83037269115448,0.6738649606704712,0.0,0.7317019104957581,0.7087603211402893,0.692454993724823,0.6902173757553101,0.6195111274719238,0.6790809631347656,0.6546477675437927
3,0.8759817481040955,0.760909378528595,0.7317019104957581,0.0,0.619265079498291,0.63683021068573,0.7241702079772949,0.7182204723358154,0.6337874531745911,0.6768221259117126
4,0.8437302112579346,0.7187660932540894,0.7087603211402893,0.619265079498291,0.0,0.6256347894668579,0.7209425568580627,0.6529492139816284,0.6481876373291016,0.6728990077972412
5,0.8726015686988831,0.6993824243545532,0.692454993724823,0.63683021068573,0.6256347894668579,0.0,0.6702401041984558,0.6965050101280212,0.6844010353088379,0.6296381950378418
6,0.8543021082878113,0.7355880737304688,0.6902173757553101,0.7241702079772949,0.7209425568580627,0.6702401041984558,0.0,0.6740376353263855,0.7245721817016602,0.637152373790741
7,0.8096029758453369,0.6777108907699585,0.6195111274719238,0.7182204723358154,0.6529492139816284,0.6965050101280212,0.6740376353263855,0.0,0.6309435367584229,0.6087677478790283
8,0.8289591073989868,0.656481146812439,0.6790809631347656,0.6337874531745911,0.6481876373291016,0.6844010353088379,0.7245721817016602,0.6309435367584229,0.0,0.6674634218215942
9,0.8256964087486267,0.6883724927902222,0.6546477675437927,0.6768221259117126,0.6728990077972412,0.6296381950378418,0.637152373790741,0.6087677478790283,0.6674634218215942,0.0
