,0,1,2,3,4,5,6,7,8,9
0,1.0,0.9969013929367065,0.9968084692955017,0.9972436428070068,0.9973207712173462,0.9973726272583008,0.9972926378250122,0.9972341656684875,0.997178316116333,0.9971860647201538
1,0.9969013929367065,1.0,0.995252788066864,0.9955313205718994,0.9955378174781799,0.9955821633338928,0.995478093624115,0.9953296780586243,0.9956783056259155,0.9957513809204102
2,0.9968084692955017,0.995252788066864,1.0,0.9951781630516052,0.9953294992446899,0.9953588843345642,0.9952459335327148,0.9955249428749084,0.9951817989349365,0.9954080581665039
3,0.9972436428070068,0.9955313205718994,0.9951781630516052,1.0,0.9960030317306519,0.9961965084075928,0.9957648515701294,0.9954663515090942,0.9956185221672058,0.9957496523857117
4,0.9973207712173462,0.9955378174781799,0.9953294992446899,0.9960030317306519,1.0,0.9961176514625549,0.9959088563919067,0.9955383539199829,0.9958822131156921,0.9958105087280273
5,0.9973726272583008,0.9955821633338928,0.9953588843345642,0.9961965084075928,0.9961176514625549,1.0,0.9957853555679321,0.9955209493637085,0.9957634806632996,0.9958465695381165
6,0.9972926378250122,0.995478093624115,0.9952459335327148,0.9957648515701294,0.9959088563919067,0.9957853555679321,1.0,0.9958008527755737,0.9958067536354065,0.9957721829414368
7,0.9972341656684875,0.9953296780586243,0.9955249428749084,0.9954663515090942,0.9955383539199829,0.9955209493637085,0.9958008527755737,1.0,0.9956948757171631,0.9956645965576172
8,0.997178316116333,0.9956783056259155,0.9951817989349365,0.9956185221672058,0.9958822131156921,0.9957634806632996,0.9958067536354065,0.9956948757171631,1.0,0.9958508610725403
9,0.9971860647201538,0.9957513809204102,0.9954080581665039,0.9957496523857117,0.9958105087280273,0.9958465695381165,0.9957721829414368,0.9956645965576172,0.9958508610725403,1.0
